page,node_id,node_name,path,trigger,action,destination_id,navigation,transition_type,duration_ms,easing,direction,variable_id,variable_expr
Animate,2531:8465,8,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/8,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8465,8,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/8,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8465,8,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/8,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8465,8,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/8,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8466,7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/7,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 7)
Animate,2531:8466,7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/7,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8466,7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/7,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8466,7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/7,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8466,7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/7,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8466,7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/7,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8466,7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/7,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8466,7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/7,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8467,6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/6,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 6)
Animate,2531:8467,6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/6,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8467,6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/6,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8467,6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/6,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8467,6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/6,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8467,6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/6,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8467,6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/6,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8467,6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/6,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8468,5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/5,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 5)
Animate,2531:8468,5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/5,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8468,5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/5,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8468,5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/5,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8468,5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/5,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8468,5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/5,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8468,5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/5,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8468,5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/5,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8469,4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/4,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 4)
Animate,2531:8469,4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/4,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8469,4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/4,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8469,4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/4,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8469,4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/4,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8469,4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/4,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8469,4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/4,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8469,4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/4,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8470,3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/3,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 3)
Animate,2531:8470,3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/3,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8470,3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/3,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8470,3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/3,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8470,3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/3,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8470,3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/3,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8470,3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/3,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8470,3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/3,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8471,2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/2,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 2)
Animate,2531:8471,2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/2,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8471,2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/2,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8471,2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/2,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8471,2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/2,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8471,2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/2,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8471,2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/2,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8471,2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/2,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8472,1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/1,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 1)
Animate,2531:8472,1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/1,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8472,1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/1,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8472,1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/1,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8472,1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/1,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8472,1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/1,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8472,1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/1,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8472,1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/1,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8473,-1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-1,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 1)
Animate,2531:8473,-1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-1,ON_HOVER,SET_VARIABLE,,,,,,,927:148,NEGATE($927:148)
Animate,2531:8473,-1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-1,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8473,-1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-1,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8473,-1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-1,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8473,-1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-1,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8473,-1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-1,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8473,-1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-1,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8473,-1,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-1,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8474,-2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-2,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 2)
Animate,2531:8474,-2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-2,ON_HOVER,SET_VARIABLE,,,,,,,927:148,NEGATE($927:148)
Animate,2531:8474,-2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-2,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8474,-2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-2,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8474,-2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-2,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8474,-2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-2,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8474,-2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-2,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8474,-2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-2,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8474,-2,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-2,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8475,-3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-3,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 3)
Animate,2531:8475,-3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-3,ON_HOVER,SET_VARIABLE,,,,,,,927:148,NEGATE($927:148)
Animate,2531:8475,-3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-3,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8475,-3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-3,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8475,-3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-3,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8475,-3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-3,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8475,-3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-3,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8475,-3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-3,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8475,-3,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-3,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8476,-4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-4,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 4)
Animate,2531:8476,-4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-4,ON_HOVER,SET_VARIABLE,,,,,,,927:148,NEGATE($927:148)
Animate,2531:8476,-4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-4,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8476,-4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-4,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8476,-4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-4,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8476,-4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-4,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8476,-4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-4,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8476,-4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-4,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8476,-4,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-4,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8477,-5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-5,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 5)
Animate,2531:8477,-5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-5,ON_HOVER,SET_VARIABLE,,,,,,,927:148,NEGATE($927:148)
Animate,2531:8477,-5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-5,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8477,-5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-5,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8477,-5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-5,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8477,-5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-5,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8477,-5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-5,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8477,-5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-5,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8477,-5,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-5,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8478,-6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-6,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 6)
Animate,2531:8478,-6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-6,ON_HOVER,SET_VARIABLE,,,,,,,927:148,NEGATE($927:148)
Animate,2531:8478,-6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-6,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8478,-6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-6,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8478,-6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-6,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8478,-6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-6,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8478,-6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-6,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8478,-6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-6,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8478,-6,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-6,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8479,-7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-7,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 7)
Animate,2531:8479,-7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-7,ON_HOVER,SET_VARIABLE,,,,,,,927:148,NEGATE($927:148)
Animate,2531:8479,-7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-7,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8479,-7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-7,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8479,-7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-7,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8479,-7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-7,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8479,-7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-7,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8479,-7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-7,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8479,-7,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-7,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8480,-8,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-8,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 8)
Animate,2531:8480,-8,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-8,ON_HOVER,SET_VARIABLE,,,,,,,927:148,NEGATE($927:148)
Animate,2531:8480,-8,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-8,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8480,-8,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-8,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8480,-8,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-8,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8480,-8,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-8,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8480,-8,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-8,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8480,-8,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-8,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8480,-8,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-8,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8481,-9,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-9,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 9)
Animate,2531:8481,-9,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-9,ON_HOVER,SET_VARIABLE,,,,,,,927:148,NEGATE($927:148)
Animate,2531:8481,-9,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-9,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8481,-9,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-9,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8481,-9,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-9,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8481,-9,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-9,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8481,-9,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-9,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8481,-9,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-9,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8481,-9,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-9,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
Animate,2531:8482,-10,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-10,ON_HOVER,SET_VARIABLE,,,,,,,927:148,(($927:154 / 40) * 10)
Animate,2531:8482,-10,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-10,ON_HOVER,SET_VARIABLE,,,,,,,927:148,NEGATE($927:148)
Animate,2531:8482,-10,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-10,ON_HOVER,SET_VARIABLE,,,,,,,927:138,($927:148 * $927:145)
Animate,2531:8482,-10,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-10,ON_HOVER,SET_VARIABLE,,,,,,,927:146,($927:148 * $927:153)
Animate,2531:8482,-10,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-10,ON_HOVER,SET_VARIABLE,,,,,,,927:141,($927:148 * $927:142)
Animate,2531:8482,-10,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-10,ON_HOVER,SET_VARIABLE,,,,,,,927:137,($927:148 * $927:132)
Animate,2531:8482,-10,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-10,ON_HOVER,SET_VARIABLE,,,,,,,927:135,($927:148 * $927:136)
Animate,2531:8482,-10,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-10,ON_HOVER,SET_VARIABLE,,,,,,,927:150,($927:148 * $927:133)
Animate,2531:8482,-10,Tracking1/Component 3/Property 1=Tb/Demo Camera Lock/Tracker/X/-10,ON_HOVER,SET_VARIABLE,,,,,,,927:131,($927:148 * $927:139)
